attendance_id,email,learner_name,attendance_date,week_number,join_time,leave_time,duration_minutes,duration_hours,is_attended
2560,audreymyers@example.com,Audrey Myers,2024-09-02,5,06:10 PM,07:51 PM,101.0,1.6833333333333333,1
2561,lukebryant@example.com,Luke Bryant,2024-09-02,5,06:13 PM,07:50 PM,97.0,1.6166666666666667,1
2562,lucynguyen@example.com,Lucy Nguyen,2024-09-02,5,06:08 PM,07:45 PM,97.0,1.6166666666666667,1
2563,carterkim@example.com,Carter Kim,2024-09-02,5,06:12 PM,07:54 PM,102.0,1.7,1
2564,samanthachavez@example.com,Samantha Chavez,2024-09-02,5,06:10 PM,07:49 PM,99.0,1.65,1
2565,gabrieljenkins@example.com,Gabriel Jenkins,2024-09-02,5,06:04 PM,07:58 PM,114.0,1.9,1
2566,bellamorales@example.com,Bella Morales,2024-09-02,5,06:13 PM,08:00 PM,107.0,1.7833333333333334,1
2567,aaronhayes@example.com,Aaron Hayes,2024-09-02,5,06:02 PM,07:46 PM,104.0,1.7333333333333334,1
2568,mayaporter@example.com,Maya Porter,2024-09-02,5,06:12 PM,07:55 PM,103.0,1.7166666666666666,1
2569,julianramirez@example.com,Julian Ramirez,2024-09-02,5,06:08 PM,08:00 PM,112.0,1.8666666666666667,1
2570,rubyhunter@example.com,Ruby Hunter,2024-09-02,5,06:03 PM,07:49 PM,106.0,1.7666666666666666,1
2571,leoross@example.com,Leo Ross,2024-09-02,5,06:12 PM,07:46 PM,94.0,1.5666666666666667,1
2572,sadiediaz@example.com,Sadie Diaz,2024-09-02,5,06:09 PM,07:53 PM,104.0,1.7333333333333334,1
2573,adamsimmons@example.com,Adam Simmons,2024-09-02,5,06:15 PM,07:47 PM,92.0,1.5333333333333334,1
2574,violetgray@example.com,Violet Gray,2024-09-02,5,06:04 PM,07:57 PM,113.0,1.8833333333333333,1
2575,nathanmitchell@example.com,Nathan Mitchell,2024-09-02,5,06:02 PM,07:53 PM,111.0,1.85,1
2576,stellaperry@example.com,Stella Perry,2024-09-02,5,06:07 PM,07:49 PM,102.0,1.7,1
2577,aidenrichardson@example.com,Aiden Richardson,2024-09-02,5,06:06 PM,07:57 PM,111.0,1.85,1
2578,leahlopez@example.com,Leah Lopez,2024-09-02,5,06:03 PM,07:58 PM,115.0,1.9166666666666667,1
2579,hunterbarnes@example.com,Hunter Barnes,2024-09-02,5,06:00 PM,07:59 PM,119.0,1.9833333333333334,1
2580,milabrooks@example.com,Mila Brooks,2024-09-02,5,06:05 PM,07:51 PM,106.0,1.7666666666666666,1
2581,sebastiancarter@example.com,Sebastian Carter,2024-09-02,5,06:00 PM,07:54 PM,114.0,1.9,1
2582,elliehughes@example.com,Ellie Hughes,2024-09-02,5,06:11 PM,08:00 PM,109.0,1.8166666666666667,1
2583,jacksonbennett@example.com,Jackson Bennett,2024-09-02,5,06:03 PM,07:55 PM,112.0,1.8666666666666667,1
2584,lunasanders@example.com,Luna Sanders,2024-09-02,5,06:02 PM,07:48 PM,106.0,1.7666666666666666,1
2585,zacharyrogers@example.com,Zachary Rogers,2024-09-02,5,06:08 PM,07:52 PM,104.0,1.7333333333333334,1
2586,naomiward@example.com,Naomi Ward,2024-09-02,5,06:08 PM,07:48 PM,100.0,1.6666666666666667,1
2587,liambrown@example.com,Liam Brown,2024-09-02,5,06:07 PM,07:58 PM,111.0,1.85,1
2588,gabriellacruz@example.com,Gabriella Cruz,2024-09-02,5,06:01 PM,07:52 PM,111.0,1.85,1
2589,patrickreed@example.com,Patrick Reed,2024-09-02,5,06:15 PM,07:58 PM,103.0,1.7166666666666666,1
2590,zoeylong@example.com,Zoey Long,2024-09-02,5,06:04 PM,08:00 PM,116.0,1.9333333333333333,1
2591,calebscott@example.com,Caleb Scott,2024-09-02,5,06:10 PM,07:45 PM,95.0,1.5833333333333333,1
2592,harperthompson@example.com,Harper Thompson,2024-09-02,5,06:09 PM,07:57 PM,108.0,1.8,1
2593,blakecarter@example.com,Blake Carter,2024-09-02,5,06:05 PM,07:48 PM,103.0,1.7166666666666666,1
2594,emilycoleman@example.com,Emily Coleman,2024-09-02,5,06:09 PM,07:54 PM,105.0,1.75,1
2595,dominicmyers@example.com,Dominic Myers,2024-09-02,5,06:00 PM,07:52 PM,112.0,1.8666666666666667,1
2596,gracebell@example.com,Grace Bell,2024-09-02,5,06:13 PM,07:49 PM,96.0,1.6,1
2597,isaacwright@example.com,Isaac Wright,2024-09-02,5,06:11 PM,07:48 PM,97.0,1.6166666666666667,1
2598,lilyphillips@example.com,Lily Phillips,2024-09-02,5,06:00 PM,07:53 PM,113.0,1.8833333333333333,1
2599,jaydenstewart@example.com,Jayden Stewart,2024-09-02,5,06:14 PM,07:53 PM,99.0,1.65,1
2600,charlotteallen@example.com,Charlotte Allen,2024-09-02,5,06:04 PM,07:51 PM,107.0,1.7833333333333334,1
2601,lucasanderson@example.com,Lucas Anderson,2024-09-03,5,06:08 PM,07:48 PM,100.0,1.6666666666666667,1
2602,emilyjohnson@example.com,Emily Johnson,2024-09-03,5,06:13 PM,07:48 PM,95.0,1.5833333333333333,1
2603,benjaminharris@example.com,Benjamin Harris,2024-09-03,5,06:04 PM,07:57 PM,113.0,1.8833333333333333,1
2604,isabellamoore@example.com,Isabella Moore,2024-09-03,5,06:13 PM,07:58 PM,105.0,1.75,1
2605,jamescarter@example.com,James Carter,2024-09-03,5,06:15 PM,07:47 PM,92.0,1.5333333333333334,1
2606,oliviamartin@example.com,Olivia Martin,2024-09-03,5,06:04 PM,07:45 PM,101.0,1.6833333333333333,1
2607,alexanderwright@example.com,Alexander Wright,2024-09-03,5,06:08 PM,07:56 PM,108.0,1.8,1
2608,sophialewis@example.com,Sophia Lewis,2024-09-03,5,06:10 PM,07:47 PM,97.0,1.6166666666666667,1
2609,michaelscott@example.com,Michael Scott,2024-09-03,5,06:06 PM,07:57 PM,111.0,1.85,1
2610,ameliaclark@example.com,Amelia Clark,2024-09-03,5,06:01 PM,07:57 PM,116.0,1.9333333333333333,1
2611,noahrobinson@example.com,Noah Robinson,2024-09-03,5,06:01 PM,07:53 PM,112.0,1.8666666666666667,1
2612,gracerodriguez@example.com,Grace Rodriguez,2024-09-03,5,06:01 PM,07:51 PM,110.0,1.8333333333333333,1
2613,elijahturner@example.com,Elijah Turner,2024-09-03,5,06:00 PM,07:56 PM,116.0,1.9333333333333333,1
2614,avamitchell@example.com,Ava Mitchell,2024-09-03,5,06:07 PM,07:52 PM,105.0,1.75,1
2615,williamcooper@example.com,William Cooper,2024-09-03,5,06:07 PM,07:54 PM,107.0,1.7833333333333334,1
2616,charlottehill@example.com,Charlotte Hill,2024-09-03,5,06:10 PM,07:47 PM,97.0,1.6166666666666667,1
2617,henryadams@example.com,Henry Adams,2024-09-03,5,06:08 PM,07:50 PM,102.0,1.7,1
2618,evelynbaker@example.com,Evelyn Baker,2024-09-03,5,06:14 PM,07:48 PM,94.0,1.5666666666666667,1
2619,samuelcollins@example.com,Samuel Collins,2024-09-03,5,06:07 PM,07:48 PM,101.0,1.6833333333333333,1
2620,miaallen@example.com,Mia Allen,2024-09-03,5,06:09 PM,07:50 PM,101.0,1.6833333333333333,1
2621,danielbennett@example.com,Daniel Bennett,2024-09-03,5,06:00 PM,07:55 PM,115.0,1.9166666666666667,1
2622,harperparker@example.com,Harper Parker,2024-09-03,5,06:03 PM,07:55 PM,112.0,1.8666666666666667,1
2623,jacobyoung@example.com,Jacob Young,2024-09-03,5,06:13 PM,07:58 PM,105.0,1.75,1
2624,lilyward@example.com,Lily Ward,2024-09-03,5,06:08 PM,07:48 PM,100.0,1.6666666666666667,1
2625,matthewfoster@example.com,Matthew Foster,2024-09-03,5,06:15 PM,07:58 PM,103.0,1.7166666666666666,1
2626,abigailbrooks@example.com,Abigail Brooks,2024-09-03,5,06:12 PM,07:54 PM,102.0,1.7,1
2627,josephgriffin@example.com,Joseph Griffin,2024-09-03,5,06:05 PM,07:52 PM,107.0,1.7833333333333334,1
2628,ellareed@example.com,Ella Reed,2024-09-03,5,06:00 PM,07:53 PM,113.0,1.8833333333333333,1
2629,davidflores@example.com,David Flores,2024-09-03,5,06:07 PM,07:49 PM,102.0,1.7,1
2630,chloehoward@example.com,Chloe Howard,2024-09-03,5,06:04 PM,08:00 PM,116.0,1.9333333333333333,1
2631,andrewstewart@example.com,Andrew Stewart,2024-09-03,5,06:15 PM,07:53 PM,98.0,1.6333333333333333,1
2632,victoriaking@example.com,Victoria King,2024-09-03,5,06:14 PM,07:59 PM,105.0,1.75,1
2633,thomasphillips@example.com,Thomas Phillips,2024-09-03,5,06:13 PM,07:50 PM,97.0,1.6166666666666667,1
2634,hannahbutler@example.com,Hannah Butler,2024-09-03,5,06:07 PM,07:57 PM,110.0,1.8333333333333333,1
2635,christophermorgan@example.com,Christopher Morgan,2024-09-03,5,06:11 PM,07:46 PM,95.0,1.5833333333333333,1
2636,arialee@example.com,Aria Lee,2024-09-03,5,06:11 PM,07:49 PM,98.0,1.6333333333333333,1
2637,anthonybell@example.com,Anthony Bell,2024-09-03,5,06:02 PM,07:48 PM,106.0,1.7666666666666666,1
2638,nataliesanders@example.com,Natalie Sanders,2024-09-03,5,06:02 PM,07:49 PM,107.0,1.7833333333333334,1
2639,joshuamorris@example.com,Joshua Morris,2024-09-03,5,06:08 PM,07:57 PM,109.0,1.8166666666666667,1
2640,scarlettrivera@example.com,Scarlett Rivera,2024-09-03,5,06:00 PM,07:47 PM,107.0,1.7833333333333334,1
2641,jonathanperry@example.com,Jonathan Perry,2024-09-03,5,06:01 PM,07:48 PM,107.0,1.7833333333333334,1
2642,penelopecook@example.com,Penelope Cook,2024-09-03,5,06:02 PM,07:59 PM,117.0,1.95,1
2643,ryanpeterson@example.com,Ryan Peterson,2024-09-03,5,06:08 PM,07:46 PM,98.0,1.6333333333333333,1
2644,eleanorbarnes@example.com,Eleanor Barnes,2024-09-03,5,06:01 PM,07:58 PM,117.0,1.95,1
2645,calebjenkins@example.com,Caleb Jenkins,2024-09-03,5,06:03 PM,07:52 PM,109.0,1.8166666666666667,1
2646,zoeyrussell@example.com,Zoey Russell,2024-09-03,5,06:10 PM,07:46 PM,96.0,1.6,1
2647,jackmurphy@example.com,Jack Murphy,2024-09-03,5,06:05 PM,07:55 PM,110.0,1.8333333333333333,1
2648,madisonhayes@example.com,Madison Hayes,2024-09-03,5,06:13 PM,07:48 PM,95.0,1.5833333333333333,1
2649,charlescoleman@example.com,Charles Coleman,2024-09-03,5,06:15 PM,07:58 PM,103.0,1.7166666666666666,1
2650,laylacooper@example.com,Layla Cooper,2024-09-03,5,06:05 PM,07:56 PM,111.0,1.85,1
2651,ethankelly@example.com,Ethan Kelly,2024-09-03,5,06:02 PM,07:47 PM,105.0,1.75,1
2652,sofiarichardson@example.com,Sofia Richardson,2024-09-03,5,06:14 PM,07:57 PM,103.0,1.7166666666666666,1
2653,owencox@example.com,Owen Cox,2024-09-03,5,06:01 PM,07:46 PM,105.0,1.75,1
2654,noraward@example.com,Nora Ward,2024-09-03,5,06:10 PM,07:49 PM,99.0,1.65,1
2655,isaacprice@example.com,Isaac Price,2024-09-03,5,06:12 PM,07:51 PM,99.0,1.65,1
2656,hazellong@example.com,Hazel Long,2024-09-03,5,06:05 PM,07:47 PM,102.0,1.7,1
2657,dylanpowell@example.com,Dylan Powell,2024-09-03,5,06:12 PM,07:47 PM,95.0,1.5833333333333333,1
2658,lillianfisher@example.com,Lillian Fisher,2024-09-03,5,06:04 PM,07:52 PM,108.0,1.8,1
2659,christianhenderson@example.com,Christian Henderson,2024-09-03,5,06:11 PM,07:59 PM,108.0,1.8,1
2660,audreymyers@example.com,Audrey Myers,2024-09-03,5,06:02 PM,07:54 PM,112.0,1.8666666666666667,1
2661,lukebryant@example.com,Luke Bryant,2024-09-03,5,06:07 PM,07:50 PM,103.0,1.7166666666666666,1
2662,lucynguyen@example.com,Lucy Nguyen,2024-09-03,5,06:04 PM,07:59 PM,115.0,1.9166666666666667,1
2663,carterkim@example.com,Carter Kim,2024-09-03,5,06:13 PM,08:00 PM,107.0,1.7833333333333334,1
2664,samanthachavez@example.com,Samantha Chavez,2024-09-03,5,06:09 PM,07:48 PM,99.0,1.65,1
2665,gabrieljenkins@example.com,Gabriel Jenkins,2024-09-03,5,06:15 PM,07:54 PM,99.0,1.65,1
2666,bellamorales@example.com,Bella Morales,2024-09-03,5,06:11 PM,07:57 PM,106.0,1.7666666666666666,1
2667,aaronhayes@example.com,Aaron Hayes,2024-09-03,5,06:09 PM,07:46 PM,97.0,1.6166666666666667,1
2668,mayaporter@example.com,Maya Porter,2024-09-03,5,06:14 PM,07:57 PM,103.0,1.7166666666666666,1
2669,julianramirez@example.com,Julian Ramirez,2024-09-03,5,06:14 PM,07:59 PM,105.0,1.75,1
2670,rubyhunter@example.com,Ruby Hunter,2024-09-03,5,06:10 PM,07:56 PM,106.0,1.7666666666666666,1
2671,leoross@example.com,Leo Ross,2024-09-03,5,06:05 PM,07:57 PM,112.0,1.8666666666666667,1
2672,sadiediaz@example.com,Sadie Diaz,2024-09-03,5,06:13 PM,07:48 PM,95.0,1.5833333333333333,1
2673,adamsimmons@example.com,Adam Simmons,2024-09-03,5,06:02 PM,07:54 PM,112.0,1.8666666666666667,1
2674,violetgray@example.com,Violet Gray,2024-09-03,5,06:08 PM,07:50 PM,102.0,1.7,1
2675,nathanmitchell@example.com,Nathan Mitchell,2024-09-03,5,06:02 PM,07:53 PM,111.0,1.85,1
2676,stellaperry@example.com,Stella Perry,2024-09-03,5,06:04 PM,07:47 PM,103.0,1.7166666666666666,1
2677,aidenrichardson@example.com,Aiden Richardson,2024-09-03,5,06:02 PM,08:00 PM,118.0,1.9666666666666666,1
2678,leahlopez@example.com,Leah Lopez,2024-09-03,5,06:00 PM,07:58 PM,118.0,1.9666666666666666,1
2679,hunterbarnes@example.com,Hunter Barnes,2024-09-03,5,06:02 PM,07:45 PM,103.0,1.7166666666666666,1
2680,milabrooks@example.com,Mila Brooks,2024-09-03,5,06:00 PM,07:54 PM,114.0,1.9,1
2681,sebastiancarter@example.com,Sebastian Carter,2024-09-03,5,06:15 PM,07:55 PM,100.0,1.6666666666666667,1
2682,elliehughes@example.com,Ellie Hughes,2024-09-03,5,06:06 PM,07:58 PM,112.0,1.8666666666666667,1
2683,jacksonbennett@example.com,Jackson Bennett,2024-09-03,5,06:06 PM,07:45 PM,99.0,1.65,1
2684,lunasanders@example.com,Luna Sanders,2024-09-03,5,06:04 PM,07:52 PM,108.0,1.8,1
2685,zacharyrogers@example.com,Zachary Rogers,2024-09-03,5,06:11 PM,08:00 PM,109.0,1.8166666666666667,1
2686,naomiward@example.com,Naomi Ward,2024-09-03,5,06:01 PM,07:54 PM,113.0,1.8833333333333333,1
2687,liambrown@example.com,Liam Brown,2024-09-03,5,06:04 PM,07:47 PM,103.0,1.7166666666666666,1
2688,gabriellacruz@example.com,Gabriella Cruz,2024-09-03,5,06:15 PM,07:51 PM,96.0,1.6,1
2689,patrickreed@example.com,Patrick Reed,2024-09-03,5,06:10 PM,07:58 PM,108.0,1.8,1
2690,zoeylong@example.com,Zoey Long,2024-09-03,5,06:02 PM,07:45 PM,103.0,1.7166666666666666,1
2691,calebscott@example.com,Caleb Scott,2024-09-03,5,06:15 PM,07:45 PM,90.0,1.5,1
2692,harperthompson@example.com,Harper Thompson,2024-09-03,5,06:10 PM,07:54 PM,104.0,1.7333333333333334,1
2693,blakecarter@example.com,Blake Carter,2024-09-03,5,06:11 PM,07:56 PM,105.0,1.75,1
2694,emilycoleman@example.com,Emily Coleman,2024-09-03,5,06:00 PM,07:54 PM,114.0,1.9,1
2695,dominicmyers@example.com,Dominic Myers,2024-09-03,5,06:14 PM,07:52 PM,98.0,1.6333333333333333,1
2696,gracebell@example.com,Grace Bell,2024-09-03,5,06:00 PM,07:52 PM,112.0,1.8666666666666667,1
2697,isaacwright@example.com,Isaac Wright,2024-09-03,5,06:01 PM,07:47 PM,106.0,1.7666666666666666,1
2698,lilyphillips@example.com,Lily Phillips,2024-09-03,5,06:04 PM,07:56 PM,112.0,1.8666666666666667,1
2699,jaydenstewart@example.com,Jayden Stewart,2024-09-03,5,06:04 PM,07:47 PM,103.0,1.7166666666666666,1
2700,charlotteallen@example.com,Charlotte Allen,2024-09-03,5,06:12 PM,07:55 PM,103.0,1.7166666666666666,1
2701,lucasanderson@example.com,Lucas Anderson,2024-09-04,5,06:04 PM,08:00 PM,116.0,1.9333333333333333,1
2702,emilyjohnson@example.com,Emily Johnson,2024-09-04,5,06:00 PM,07:47 PM,107.0,1.7833333333333334,1
2703,benjaminharris@example.com,Benjamin Harris,2024-09-04,5,06:04 PM,07:53 PM,109.0,1.8166666666666667,1
2704,isabellamoore@example.com,Isabella Moore,2024-09-04,5,06:09 PM,07:51 PM,102.0,1.7,1
2705,jamescarter@example.com,James Carter,2024-09-04,5,06:14 PM,07:51 PM,97.0,1.6166666666666667,1
2706,oliviamartin@example.com,Olivia Martin,2024-09-04,5,06:15 PM,07:57 PM,102.0,1.7,1
2707,alexanderwright@example.com,Alexander Wright,2024-09-04,5,06:14 PM,07:51 PM,97.0,1.6166666666666667,1
2708,sophialewis@example.com,Sophia Lewis,2024-09-04,5,06:14 PM,07:51 PM,97.0,1.6166666666666667,1
2709,michaelscott@example.com,Michael Scott,2024-09-04,5,06:05 PM,07:51 PM,106.0,1.7666666666666666,1
2710,ameliaclark@example.com,Amelia Clark,2024-09-04,5,06:12 PM,07:54 PM,102.0,1.7,1
2711,noahrobinson@example.com,Noah Robinson,2024-09-04,5,06:13 PM,07:48 PM,95.0,1.5833333333333333,1
2712,gracerodriguez@example.com,Grace Rodriguez,2024-09-04,5,06:10 PM,07:47 PM,97.0,1.6166666666666667,1
2713,elijahturner@example.com,Elijah Turner,2024-09-04,5,06:00 PM,07:54 PM,114.0,1.9,1
2714,avamitchell@example.com,Ava Mitchell,2024-09-04,5,06:08 PM,07:54 PM,106.0,1.7666666666666666,1
2715,williamcooper@example.com,William Cooper,2024-09-04,5,06:10 PM,07:50 PM,100.0,1.6666666666666667,1
2716,charlottehill@example.com,Charlotte Hill,2024-09-04,5,06:11 PM,07:45 PM,94.0,1.5666666666666667,1
2717,henryadams@example.com,Henry Adams,2024-09-04,5,06:07 PM,07:47 PM,100.0,1.6666666666666667,1
2718,evelynbaker@example.com,Evelyn Baker,2024-09-04,5,06:11 PM,08:00 PM,109.0,1.8166666666666667,1
2719,samuelcollins@example.com,Samuel Collins,2024-09-04,5,06:10 PM,07:57 PM,107.0,1.7833333333333334,1
2720,miaallen@example.com,Mia Allen,2024-09-04,5,06:08 PM,07:52 PM,104.0,1.7333333333333334,1
2721,danielbennett@example.com,Daniel Bennett,2024-09-04,5,06:02 PM,07:55 PM,113.0,1.8833333333333333,1
2722,harperparker@example.com,Harper Parker,2024-09-04,5,06:13 PM,08:00 PM,107.0,1.7833333333333334,1
2723,jacobyoung@example.com,Jacob Young,2024-09-04,5,06:13 PM,07:48 PM,95.0,1.5833333333333333,1
2724,lilyward@example.com,Lily Ward,2024-09-04,5,06:08 PM,07:53 PM,105.0,1.75,1
2725,matthewfoster@example.com,Matthew Foster,2024-09-04,5,06:08 PM,07:56 PM,108.0,1.8,1
2726,abigailbrooks@example.com,Abigail Brooks,2024-09-04,5,06:12 PM,07:49 PM,97.0,1.6166666666666667,1
2727,josephgriffin@example.com,Joseph Griffin,2024-09-04,5,06:09 PM,07:59 PM,110.0,1.8333333333333333,1
2728,ellareed@example.com,Ella Reed,2024-09-04,5,06:14 PM,07:52 PM,98.0,1.6333333333333333,1
2729,davidflores@example.com,David Flores,2024-09-04,5,06:10 PM,07:55 PM,105.0,1.75,1
2730,chloehoward@example.com,Chloe Howard,2024-09-04,5,06:03 PM,07:58 PM,115.0,1.9166666666666667,1
2731,andrewstewart@example.com,Andrew Stewart,2024-09-04,5,06:04 PM,07:46 PM,102.0,1.7,1
2732,victoriaking@example.com,Victoria King,2024-09-04,5,06:01 PM,07:48 PM,107.0,1.7833333333333334,1
2733,thomasphillips@example.com,Thomas Phillips,2024-09-04,5,06:05 PM,07:58 PM,113.0,1.8833333333333333,1
2734,hannahbutler@example.com,Hannah Butler,2024-09-04,5,06:00 PM,07:52 PM,112.0,1.8666666666666667,1
2735,christophermorgan@example.com,Christopher Morgan,2024-09-04,5,06:00 PM,07:57 PM,117.0,1.95,1
2736,arialee@example.com,Aria Lee,2024-09-04,5,06:03 PM,07:58 PM,115.0,1.9166666666666667,1
2737,anthonybell@example.com,Anthony Bell,2024-09-04,5,06:05 PM,07:53 PM,108.0,1.8,1
2738,nataliesanders@example.com,Natalie Sanders,2024-09-04,5,06:14 PM,07:59 PM,105.0,1.75,1
2739,joshuamorris@example.com,Joshua Morris,2024-09-04,5,06:04 PM,07:54 PM,110.0,1.8333333333333333,1
2740,scarlettrivera@example.com,Scarlett Rivera,2024-09-04,5,06:08 PM,08:00 PM,112.0,1.8666666666666667,1
2741,jonathanperry@example.com,Jonathan Perry,2024-09-04,5,06:05 PM,07:59 PM,114.0,1.9,1
2742,penelopecook@example.com,Penelope Cook,2024-09-04,5,06:02 PM,07:55 PM,113.0,1.8833333333333333,1
2743,ryanpeterson@example.com,Ryan Peterson,2024-09-04,5,06:14 PM,07:55 PM,101.0,1.6833333333333333,1
2744,eleanorbarnes@example.com,Eleanor Barnes,2024-09-04,5,06:10 PM,07:50 PM,100.0,1.6666666666666667,1
2745,calebjenkins@example.com,Caleb Jenkins,2024-09-04,5,06:06 PM,07:49 PM,103.0,1.7166666666666666,1
2746,zoeyrussell@example.com,Zoey Russell,2024-09-04,5,06:01 PM,07:50 PM,109.0,1.8166666666666667,1
2747,jackmurphy@example.com,Jack Murphy,2024-09-04,5,06:15 PM,07:55 PM,100.0,1.6666666666666667,1
2748,madisonhayes@example.com,Madison Hayes,2024-09-04,5,06:05 PM,07:55 PM,110.0,1.8333333333333333,1
2749,charlescoleman@example.com,Charles Coleman,2024-09-04,5,06:08 PM,07:52 PM,104.0,1.7333333333333334,1
2750,laylacooper@example.com,Layla Cooper,2024-09-04,5,06:05 PM,07:53 PM,108.0,1.8,1
2751,ethankelly@example.com,Ethan Kelly,2024-09-04,5,06:02 PM,07:59 PM,117.0,1.95,1
2752,sofiarichardson@example.com,Sofia Richardson,2024-09-04,5,06:05 PM,07:45 PM,100.0,1.6666666666666667,1
2753,owencox@example.com,Owen Cox,2024-09-04,5,06:02 PM,07:46 PM,104.0,1.7333333333333334,1
2754,noraward@example.com,Nora Ward,2024-09-04,5,06:00 PM,07:55 PM,115.0,1.9166666666666667,1
2755,isaacprice@example.com,Isaac Price,2024-09-04,5,06:10 PM,07:48 PM,98.0,1.6333333333333333,1
2756,hazellong@example.com,Hazel Long,2024-09-04,5,06:01 PM,07:46 PM,105.0,1.75,1
2757,dylanpowell@example.com,Dylan Powell,2024-09-04,5,06:01 PM,07:50 PM,109.0,1.8166666666666667,1
2758,lillianfisher@example.com,Lillian Fisher,2024-09-04,5,06:10 PM,07:53 PM,103.0,1.7166666666666666,1
2759,christianhenderson@example.com,Christian Henderson,2024-09-04,5,06:07 PM,07:46 PM,99.0,1.65,1
2760,audreymyers@example.com,Audrey Myers,2024-09-04,5,06:03 PM,07:47 PM,104.0,1.7333333333333334,1
2761,lukebryant@example.com,Luke Bryant,2024-09-04,5,06:09 PM,07:58 PM,109.0,1.8166666666666667,1
2762,lucynguyen@example.com,Lucy Nguyen,2024-09-04,5,06:05 PM,07:52 PM,107.0,1.7833333333333334,1
2763,carterkim@example.com,Carter Kim,2024-09-04,5,06:04 PM,07:45 PM,101.0,1.6833333333333333,1
2764,samanthachavez@example.com,Samantha Chavez,2024-09-04,5,06:06 PM,07:48 PM,102.0,1.7,1
2765,gabrieljenkins@example.com,Gabriel Jenkins,2024-09-04,5,06:06 PM,07:57 PM,111.0,1.85,1
2766,bellamorales@example.com,Bella Morales,2024-09-04,5,06:14 PM,07:51 PM,97.0,1.6166666666666667,1
2767,aaronhayes@example.com,Aaron Hayes,2024-09-04,5,06:11 PM,07:52 PM,101.0,1.6833333333333333,1
2768,mayaporter@example.com,Maya Porter,2024-09-04,5,06:09 PM,07:54 PM,105.0,1.75,1
2769,julianramirez@example.com,Julian Ramirez,2024-09-04,5,06:10 PM,07:49 PM,99.0,1.65,1
2770,rubyhunter@example.com,Ruby Hunter,2024-09-04,5,06:09 PM,07:51 PM,102.0,1.7,1
2771,leoross@example.com,Leo Ross,2024-09-04,5,06:11 PM,07:54 PM,103.0,1.7166666666666666,1
2772,sadiediaz@example.com,Sadie Diaz,2024-09-04,5,06:13 PM,07:55 PM,102.0,1.7,1
2773,adamsimmons@example.com,Adam Simmons,2024-09-04,5,06:13 PM,07:49 PM,96.0,1.6,1
2774,violetgray@example.com,Violet Gray,2024-09-04,5,06:12 PM,07:50 PM,98.0,1.6333333333333333,1
2775,nathanmitchell@example.com,Nathan Mitchell,2024-09-04,5,06:09 PM,07:58 PM,109.0,1.8166666666666667,1
2776,stellaperry@example.com,Stella Perry,2024-09-04,5,06:09 PM,07:55 PM,106.0,1.7666666666666666,1
2777,aidenrichardson@example.com,Aiden Richardson,2024-09-04,5,06:12 PM,07:48 PM,96.0,1.6,1
2778,leahlopez@example.com,Leah Lopez,2024-09-04,5,06:09 PM,07:56 PM,107.0,1.7833333333333334,1
2779,hunterbarnes@example.com,Hunter Barnes,2024-09-04,5,06:10 PM,07:45 PM,95.0,1.5833333333333333,1
2780,milabrooks@example.com,Mila Brooks,2024-09-04,5,06:03 PM,07:52 PM,109.0,1.8166666666666667,1
2781,sebastiancarter@example.com,Sebastian Carter,2024-09-04,5,06:01 PM,07:59 PM,118.0,1.9666666666666666,1
2782,elliehughes@example.com,Ellie Hughes,2024-09-04,5,06:07 PM,07:50 PM,103.0,1.7166666666666666,1
2783,jacksonbennett@example.com,Jackson Bennett,2024-09-04,5,06:12 PM,07:46 PM,94.0,1.5666666666666667,1
2784,lunasanders@example.com,Luna Sanders,2024-09-04,5,06:10 PM,07:45 PM,95.0,1.5833333333333333,1
2785,zacharyrogers@example.com,Zachary Rogers,2024-09-04,5,06:05 PM,07:53 PM,108.0,1.8,1
2786,naomiward@example.com,Naomi Ward,2024-09-04,5,06:00 PM,07:53 PM,113.0,1.8833333333333333,1
2787,liambrown@example.com,Liam Brown,2024-09-04,5,06:10 PM,07:54 PM,104.0,1.7333333333333334,1
2788,gabriellacruz@example.com,Gabriella Cruz,2024-09-04,5,06:03 PM,07:58 PM,115.0,1.9166666666666667,1
2789,patrickreed@example.com,Patrick Reed,2024-09-04,5,06:13 PM,07:47 PM,94.0,1.5666666666666667,1
2790,zoeylong@example.com,Zoey Long,2024-09-04,5,06:09 PM,07:48 PM,99.0,1.65,1
2791,calebscott@example.com,Caleb Scott,2024-09-04,5,06:04 PM,07:58 PM,114.0,1.9,1
2792,harperthompson@example.com,Harper Thompson,2024-09-04,5,06:12 PM,07:48 PM,96.0,1.6,1
2793,blakecarter@example.com,Blake Carter,2024-09-04,5,06:11 PM,07:52 PM,101.0,1.6833333333333333,1
2794,emilycoleman@example.com,Emily Coleman,2024-09-04,5,06:08 PM,07:59 PM,111.0,1.85,1
2795,dominicmyers@example.com,Dominic Myers,2024-09-04,5,06:07 PM,07:59 PM,112.0,1.8666666666666667,1
2796,gracebell@example.com,Grace Bell,2024-09-04,5,06:03 PM,07:54 PM,111.0,1.85,1
2797,isaacwright@example.com,Isaac Wright,2024-09-04,5,06:06 PM,07:52 PM,106.0,1.7666666666666666,1
2798,lilyphillips@example.com,Lily Phillips,2024-09-04,5,06:08 PM,07:48 PM,100.0,1.6666666666666667,1
2799,jaydenstewart@example.com,Jayden Stewart,2024-09-04,5,06:15 PM,07:45 PM,90.0,1.5,1
